x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cd0df6e-b01a742874446e100258a19e,d143fa77-60df-41a7-87e7-3bc389521aaf,1557192558.604,1557192558.661,0,0,1557192558.573,1557192558.574,1557192558.574,1557192558.623,1557192558.575,1557192558.617,1557192558.618,1557192558.623,1557192558.624,1557192558.624,0.057,0,0.001,0.049,0.042,0.000,0.005,0.002,0.0569999217987061,0.007
1-5cd0de26-105a9c3213bbbb7a4404733e,929f44f0-dd6a-4ba1-aca8-9b87f638a347,1557192230.18,1557192231.457,0,0,1557192230.151,1557192230.162,1557192230.163,1557192231.405,1557192230.163,1557192230.224,1557192230.224,1557192231.405,1557192231.406,1557192231.423,1.27699995040894,0,0.011,1.242,0.061,0.017,1.181,0.000,1.27699995040894,1.181
1-5cd0db93-a3ebc093aa045d58756e6608,7a30a0ef-275c-4616-b039-6849824451a1,1557191571.212,1557191572.25,0,0,1557191571.192,1557191571.193,1557191571.193,1557191572.206,1557191571.194,1557191571.245,1557191571.245,1557191572.206,1557191572.223,1557191572.223,1.03800010681152,0,0.001,1.013,0.051,0.000,0.961,0.001,1.03800010681152,0.962
1-5cd0dc76-cc79d329ff4c5a5a4519b266,bc7e934b-62a3-4b2f-8416-694209d173b3,1557191798.693,1557191798.754,0,0,1557191798.669,1557191798.669,1557191798.67,1557191798.723,1557191798.67,1557191798.7,1557191798.7,1557191798.723,1557191798.724,1557191798.724,0.061,0,0.000,0.0529999732971191,0.0299999713897705,0.000,0.0230000019073486,0,0.060999870300293,0.0230000019073486
1-5cd0dbca-0386a08aa9b9737d7707f4d4,bc247b80-8abb-46c5-b4ff-b8d801039f5a,1557191626.645,1557191626.878,0,0,1557191626.622,1557191626.622,1557191626.623,1557191626.848,1557191626.623,1557191626.662,1557191626.662,1557191626.848,1557191626.849,1557191626.849,0.233,0,0.000,0.225,0.039,0.000,0.186,0.000,0.233000040054321,0.186
1-5cd0de01-861e24fcbd082d44cb4dfc50,d299a948-3f33-46c7-93c5-7ab600199185,1557192193.955,1557192194.636,0,0,1557192193.93,1557192193.931,1557192193.931,1557192194.603,1557192193.932,1557192193.986,1557192193.986,1557192194.603,1557192194.604,1557192194.604,0.681,0,0.000999927520751953,0.672,0.054,0.000,0.617,0.001,0.680999994277954,0.618
1-5cd0dcbb-ccb6f13a74cde50c4b04137a,c46e396f-b933-4454-9a0b-8ba6a838df77,1557191867.786,1557191868.133,0,0,1557191867.761,1557191867.761,1557191867.761,1557191868.065,1557191867.762,1557191868.013,1557191868.013,1557191868.065,1557191868.083,1557191868.083,0.347,0,0.000,0.304,0.251,0.000,0.052,0.001,0.346999883651733,0.053
1-5cd0dc68-baa2cb942a608248c204cb36,3c8fec77-4508-4ab0-93a9-a6f24bc1c294,1557191784.339,1557191784.594,0,0,1557191784.315,1557191784.315,1557191784.316,1557191784.562,1557191784.316,1557191784.334,1557191784.334,1557191784.562,1557191784.563,1557191784.564,0.255,0,0.000,0.246,0.018,0.001,0.228,0.000,0.255000114440918,0.228
1-5cd0dc79-94b58b9c93e590202fe12e80,f3cceff0-ab3b-4417-bde6-456c713afdb3,1557191801.068,1557191801.231,0,0,1557191801.045,1557191801.045,1557191801.045,1557191801.184,1557191801.046,1557191801.154,1557191801.155,1557191801.184,1557191801.185,1557191801.185,0.163,0,0.000,0.139,0.108,0.000,0.029,0.002,0.162999868392944,0.031
1-5cd0db8b-c7f59dfd584d619c057412e7,2cf5a8c1-1c86-439c-a275-97a78138928c,1557191563.454,1557191563.81,0,0,1557191563.434,1557191563.435,1557191563.436,1557191563.765,1557191563.436,1557191563.495,1557191563.495,1557191563.765,1557191563.766,1557191563.783,0.355999946594238,0,0.001,0.329,0.059,0.017,0.270,0.000,0.355999946594238,0.270
1-5cd0dc47-4aa430d8428e43309425c388,63f4a3b5-d6c3-418e-97d5-e913fb8d48c5,1557191751.431,1557191751.851,0,0,1557191751.41,1557191751.41,1557191751.411,1557191751.81,1557191751.411,1557191751.453,1557191751.454,1557191751.81,1557191751.823,1557191751.823,0.420,0,0.00,0.398999929428101,0.042,0.000,0.355999946594238,0.000999927520751953,0.420000076293945,0.35699987411499
1-5cd0dc50-8b07ce8edb996d0c3da29dfe,a40cdcd2-5217-4649-adb3-edd4e878279f,1557191760.55,1557191760.875,0,0,1557191760.527,1557191760.527,1557191760.528,1557191760.845,1557191760.528,1557191760.57,1557191760.57,1557191760.845,1557191760.846,1557191760.846,0.325000047683716,0,0.000,0.317,0.0419998168945312,0.000,0.275000095367432,0,0.325000047683716,0.275000095367432
1-5cd0dba7-4639621afa1928c6f508440a,6cd05ddd-079b-403a-8e3f-c7a31e36a9fd,1557191591.196,1557191591.409,0,0,1557191591.176,1557191591.176,1557191591.177,1557191591.382,1557191591.177,1557191591.21,1557191591.211,1557191591.382,1557191591.383,1557191591.384,0.213,0,0.000,0.205,0.0329999923706055,0.001,0.171,0.000999927520751953,0.212999820709229,0.171999931335449
1-5cd0de05-f26f3bc22a903738574cd0c7,a5b0bcbf-0236-4ce0-993b-5e380cd6a130,1557192197.293,1557192197.578,0,0,1557192197.265,1557192197.265,1557192197.265,1557192197.544,1557192197.266,1557192197.291,1557192197.291,1557192197.544,1557192197.544,1557192197.545,0.285,0,0.000,0.279,0.025,0.001,0.253,0.001,0.285000085830688,0.254
1-5cd0de06-5d5dcb72e8ef95fc01bf56b0,5d78de18-c7d0-4c2d-a0f3-0dc5e33e88bf,1557192198.654,1557192198.837,0,0,1557192198.628,1557192198.628,1557192198.628,1557192198.785,1557192198.629,1557192198.682,1557192198.682,1557192198.785,1557192198.786,1557192198.803,0.183,0,0.000,0.157,0.053,0.017,0.103,0.001,0.182999849319458,0.104
1-5cd0de1b-34a7dd9cf3062565507da0bb,0bd7159b-8f8d-4685-9ede-38d8a76850d8,1557192219.079,1557192220.174,0,0,1557192219.054,1557192219.055,1557192219.055,1557192220.129,1557192219.056,1557192219.087,1557192219.087,1557192220.129,1557192220.129,1557192220.129,1.095,0,0.001,1.074,0.031,0.000,1.042,0.001,1.09500002861023,1.043
1-5cd0dce8-250840d4715d15246d56a534,0d8c4fe7-0479-46e4-9487-fd422dcd1cc2,1557191912.169,1557191913.974,0,0,1557191912.145,1557191912.145,1557191912.146,1557191913.925,1557191912.147,1557191912.218,1557191912.218,1557191913.925,1557191913.926,1557191913.942,1.805,0,0.000,1.779,0.071,0.016,1.707,0.001,1.8050000667572,1.708
1-5cd0dbd2-1f2043e0e8cecf00c85ddb20,9d144e88-e2ca-4d61-936a-bc0d5b35a146,1557191634.523,1557191634.791,0,0,1557191634.501,1557191634.502,1557191634.502,1557191634.748,1557191634.503,1557191634.538,1557191634.538,1557191634.748,1557191634.749,1557191634.763,0.268,0,0.001,0.246,0.035,0.014,0.210,0.001,0.267999887466431,0.211
1-5cd0dbbf-958b115d5966f2bd89c5dfea,84642333-722a-432f-8293-113a6aa8ebe5,1557191615.967,1557191616.112,0,0,1557191615.947,1557191615.947,1557191615.948,1557191616.084,1557191615.948,1557191615.974,1557191615.974,1557191616.084,1557191616.085,1557191616.085,0.145,0,0.000,0.136,0.026,0.000,0.110,0.000,0.144999980926514,0.110
1-5cd0dce5-74a4e3dc6ad974b88cb9e9be,55896868-497f-4ac2-ba6b-25af7a776871,1557191909.394,1557191909.755,0,0,1557191909.371,1557191909.372,1557191909.372,1557191909.723,1557191909.373,1557191909.421,1557191909.421,1557191909.723,1557191909.724,1557191909.724,0.361,0,0.001,0.351,0.048,0.000,0.302,0.001,0.361000061035156,0.303
1-5cd0db6c-8964554e1aab5428764f0c62,493ce001-d283-48f3-9638-b981677f0b3e,1557191532.4,1557191533.428,0,0,1557191532.38,1557191532.381,1557191532.382,1557191533.365,1557191532.383,1557191532.442,1557191532.443,1557191533.365,1557191533.383,1557191533.384,1.02799987792969,0,0.000999927520751953,0.983,0.059,0.001,0.922,0.002,1.02799987792969,0.924
1-5cd0dbad-09713024d15804c4402a7d64,0b86771e-6042-4832-81cf-884b73be91e8,1557191597.728,1557191598.811,0,0,1557191597.708,1557191597.708,1557191597.723,1557191598.77,1557191597.723,1557191597.802,1557191597.802,1557191598.77,1557191598.783,1557191598.783,1.083,0,0.000,1.04699993133545,0.079,0.000,0.967999935150146,0,1.08300018310547,0.967999935150146
1-5cd0de2b-0accf450a770dca6d7ce6de6,f5ecb2b5-49f0-4c11-b4f5-45a9590f0a05,1557192235.215,1557192235.9,0,0,1557192235.184,1557192235.185,1557192235.185,1557192235.863,1557192235.186,1557192235.256,1557192235.256,1557192235.862,1557192235.863,1557192235.864,0.68500018119812,0,0.001,0.678,0.070,0.001,0.606,0.002,0.68500018119812,0.608
1-5cd0dc73-f86bedef9cabf2c1f8e6ed8f,0bb23f4a-60ff-45f6-8a95-c9ee7ac0d6c2,1557191795.109,1557191795.533,0,0,1557191795.084,1557191795.085,1557191795.085,1557191795.485,1557191795.086,1557191795.111,1557191795.111,1557191795.485,1557191795.502,1557191795.503,0.424,0,0.001,0.400,0.025,0.001,0.374,0.001,0.424000024795532,0.375
1-5cd0dbd3-98297b366c8598c12157bc21,a10a9bbf-db21-4c0c-b820-7d56de3f5348,1557191635.863,1557191636.232,0,0,1557191635.843,1557191635.843,1557191635.844,1557191636.204,1557191635.844,1557191635.924,1557191635.924,1557191636.204,1557191636.205,1557191636.205,0.369,0,0.000,0.360,0.080,0.000,0.280,0.000,0.369000196456909,0.280
1-5cd0dccb-0a09ea82b1faae805f6ca046,aaeed8ea-060b-4f1c-a476-5608f264e622,1557191883.106,1557191883.557,0,0,1557191883.083,1557191883.084,1557191883.084,1557191883.525,1557191883.085,1557191883.243,1557191883.244,1557191883.525,1557191883.526,1557191883.526,0.451,0,0.001,0.441,0.158,0.000,0.281,0.002,0.450999975204468,0.283
1-5cd0de53-ac2ce2a86edf039819859520,a461ddb3-00d7-4062-a809-97efbe538509,1557192275.747,1557192276.017,0,0,1557192275.719,1557192275.719,1557192275.719,1557192275.966,1557192275.72,1557192275.804,1557192275.805,1557192275.966,1557192275.983,1557192275.983,0.270,0,0.000,0.247,0.0839998722076416,0.000,0.161,0.00200009346008301,0.269999980926514,0.163000106811523
1-5cd0db72-a2b52a79095a1e2cd27c69c6,0f6b69c1-5ef8-49b3-88c0-7c9bf0860c03,1557191538.43,1557191539.269,0,0,1557191538.409,1557191538.41,1557191538.41,1557191539.224,1557191538.411,1557191538.472,1557191538.473,1557191539.224,1557191539.225,1557191539.225,0.83899998664856,0,0.00100016593933105,0.813999891281128,0.061,0.000,0.751,0.00200009346008301,0.83899998664856,0.753000020980835
1-5cd0dc77-f5b3a978a1b705ac047ed114,d781c14f-c7bb-47d3-98d1-6ea146bb95bf,1557191799.842,1557191799.994,0,0,1557191799.819,1557191799.822,1557191799.823,1557191799.946,1557191799.823,1557191799.875,1557191799.875,1557191799.946,1557191799.963,1557191799.963,0.152,0,0.003,0.123,0.052,0.000,0.071,0.000,0.151999950408936,0.071
1-5cd0dc69-48c03380276811b0c1f70e40,f2132d03-f1c5-4968-aad5-1122b7f29182,1557191785.666,1557191786.311,0,0,1557191785.642,1557191785.643,1557191785.643,1557191786.268,1557191785.644,1557191785.689,1557191785.689,1557191786.268,1557191786.269,1557191786.27,0.645,0,0.001,0.625,0.045,0.000999927520751953,0.579,0.001,0.645000219345093,0.580
1-5cd0dc64-e5f10e22d76eff676d863121,59043da5-4d6a-4154-8475-3198b42a00f4,1557191780.139,1557191780.672,0,0,1557191780.118,1557191780.119,1557191780.119,1557191780.63,1557191780.12,1557191780.162,1557191780.162,1557191780.63,1557191780.643,1557191780.643,0.533,0,0.001,0.511000156402588,0.0420000553131104,0.000,0.468000173568726,0.000999927520751953,0.532999992370605,0.469000101089478
1-5cd0de20-511ecbaecb5b1ee8b48c7ac2,12c1464a-03da-402c-8775-5251eb00b773,1557192224.468,1557192225.092,0,0,1557192224.439,1557192224.44,1557192224.44,1557192225.036,1557192224.441,1557192224.516,1557192224.517,1557192225.036,1557192225.037,1557192225.038,0.624,0,0.00100016593933105,0.595999956130981,0.075,0.001,0.519,0.00199985504150391,0.624000072479248,0.520999908447266
1-5cd0dcc0-7d25062cc71a5fe638640f58,83b88de1-4f71-4854-bd03-55011fe16c43,1557191872.944,1557191873.815,0,0,1557191872.921,1557191872.921,1557191872.922,1557191873.783,1557191872.923,1557191873.466,1557191873.466,1557191873.783,1557191873.784,1557191873.784,0.871,0,0.000,0.861,0.543,0.000,0.317,0.001,0.871000051498413,0.318
1-5cd0db91-dc02d6a69d1ea5886244f5da,b5ff59ca-6dab-4a45-b99d-58e8def88b22,1557191569.41,1557191570.135,0,0,1557191569.403,1557191569.403,1557191569.404,1557191570.107,1557191569.404,1557191569.469,1557191569.469,1557191570.107,1557191570.108,1557191570.108,0.724999904632568,0,0.000,0.703,0.065,0.000,0.638,0.000,0.724999904632568,0.638
1-5cd0dc6b-fa4675c8d143387c21a282da,afc4994a-a851-4b9e-a654-27c991f73071,1557191787.404,1557191788.013,0,0,1557191787.38,1557191787.381,1557191787.381,1557191787.966,1557191787.382,1557191787.444,1557191787.444,1557191787.966,1557191787.983,1557191787.984,0.609,0,0.000999927520751953,0.585,0.062,0.001,0.522,0.001,0.608999967575073,0.523
1-5cd0de43-a3cca7df1cc65c7ad322126d,7b911e8d-bf63-429a-9c4e-6d0c925abc35,1557192259.545,1557192259.823,0,0,1557192259.515,1557192259.515,1557192259.516,1557192259.786,1557192259.516,1557192259.558,1557192259.558,1557192259.786,1557192259.787,1557192259.787,0.278,0,0.000,0.270,0.042,0.000,0.228,0.000,0.277999877929688,0.228
1-5cd0db97-a188fc2d3ae6c112eae7fbdc,930d3cfc-a7c0-4035-8aa2-2988430be002,1557191575.229,1557191575.771,0,0,1557191575.209,1557191575.209,1557191575.21,1557191575.743,1557191575.21,1557191575.263,1557191575.263,1557191575.743,1557191575.744,1557191575.744,0.542,0,0.000,0.532999992370605,0.0529999732971191,0.000,0.480,0,0.541999816894531,0.480000019073486
1-5cd0de2a-d2f22b908b7dc7e0bfb6dbe0,d003713a-6f5c-4543-85ed-ec4e3c15198d,1557192234.081,1557192234.137,0,0,1557192234.054,1557192234.055,1557192234.055,1557192234.103,1557192234.056,1557192234.088,1557192234.089,1557192234.102,1557192234.103,1557192234.103,0.056,0,0.001,0.048,0.032,0.000,0.013,0.003,0.0559999942779541,0.016
1-5cd0dc5a-5216bff8a70d42cc57e60848,eb4b6d48-6501-4773-b8ad-62c1c9af8206,1557191770.254,1557191770.631,0,0,1557191770.233,1557191770.233,1557191770.234,1557191770.603,1557191770.234,1557191770.269,1557191770.27,1557191770.603,1557191770.604,1557191770.604,0.377,0,0.000,0.369,0.035,0.000,0.33299994468689,0.000999927520751953,0.377000093460083,0.334
1-5cd0dc60-4466027824b58ee55019c1d4,2643ff22-07d9-4cea-9e5c-7214e46f8971,1557191776.313,1557191776.412,0,0,1557191776.29,1557191776.29,1557191776.29,1557191776.37,1557191776.291,1557191776.324,1557191776.325,1557191776.37,1557191776.383,1557191776.384,0.099,0,0.00,0.08,0.033,0.001,0.0449998378753662,0.00200009346008301,0.0989999771118164,0.0469999313354492
1-5cd0db7e-a070dff3af0f0323d2ea2cd4,7fae7788-d92f-4e74-95f0-d44e30472c29,1557191550.608,1557191550.75,0,0,1557191550.588,1557191550.589,1557191550.589,1557191550.709,1557191550.59,1557191550.604,1557191550.604,1557191550.709,1557191550.71,1557191550.722,0.141999959945679,0,0.001,0.120,0.0140001773834229,0.0119998455047607,0.105,0.000999927520751953,0.141999959945679,0.105999946594238
1-5cd0dbd5-18a590b02e89e9cb5e5379e9,552b0373-27e4-41eb-a527-065eb16ed98b,1557191637.302,1557191637.412,0,0,1557191637.28,1557191637.281,1557191637.281,1557191637.383,1557191637.283,1557191637.308,1557191637.308,1557191637.383,1557191637.384,1557191637.384,0.110,0,0.000999927520751953,0.102,0.025,0.000,0.075,0.002,0.109999895095825,0.077
1-5cd0dcb9-9a46df209be26aa8f7e4806e,b5d76716-b939-4f71-8f8c-2918bd37fd50,1557191865.416,1557191866.692,0,0,1557191865.392,1557191865.393,1557191865.393,1557191866.63,1557191865.394,1557191865.445,1557191865.446,1557191866.63,1557191866.643,1557191866.643,1.276,0,0.001,1.23700022697449,0.051,0.000,1.18400001525879,0.00200033187866211,1.27600002288818,1.18600034713745
1-5cd0dbac-52fdee39819a7b01215e32aa,b4a91c21-79b9-4eb6-82e2-94dcb735e193,1557191596.261,1557191596.63,0,0,1557191596.24,1557191596.241,1557191596.241,1557191596.584,1557191596.242,1557191596.318,1557191596.318,1557191596.584,1557191596.603,1557191596.603,0.369000196456909,0,0.000999927520751953,0.343,0.076,0.000,0.266,0.001,0.369000196456909,0.267
1-5cd0dcd4-25bf5e7f6a52560df3bacceb,ed8da84a-9741-4218-96c9-91911437693f,1557191892.418,1557191892.874,0,0,1557191892.395,1557191892.395,1557191892.395,1557191892.826,1557191892.396,1557191892.458,1557191892.458,1557191892.826,1557191892.843,1557191892.843,0.456,0,0.000,0.431,0.062,0.000,0.368,0.001,0.456000089645386,0.369
1-5cd0db9e-48089150345fb4402438bde8,62b4bab7-af84-4f1f-a8ac-0cab4b8cbd53,1557191582.709,1557191583.131,0,0,1557191582.687,1557191582.688,1557191582.688,1557191583.084,1557191582.689,1557191582.737,1557191582.737,1557191583.084,1557191583.084,1557191583.103,0.422,0,0.001,0.396,0.048,0.019,0.347,0.001,0.421999931335449,0.348
1-5cd0de47-c0e2d728f75588ba6dbd9af6,4ba6324d-097e-4b6f-a281-acd5c89cad6c,1557192263.676,1557192263.876,0,0,1557192263.649,1557192263.649,1557192263.649,1557192263.828,1557192263.65,1557192263.695,1557192263.695,1557192263.827,1557192263.828,1557192263.828,0.200,0,0.000,0.179,0.0449998378753662,0.000,0.132,0.00200033187866211,0.199999809265137,0.134000301361084
1-5cd0de4f-57960e9e2b9e047ba2d34009,61391aa7-c419-4d94-85de-cdb6fa2a9fc1,1557192271.13,1557192271.279,0,0,1557192271.1,1557192271.1,1557192271.101,1557192271.224,1557192271.101,1557192271.121,1557192271.121,1557192271.224,1557192271.242,1557192271.243,0.148999929428101,0,0.0,0.123,0.020,0.001,0.103,0.000,0.148999929428101,0.103
1-5cd0dcc4-38617296fa24a614704b52fc,9acac808-f232-4733-adc8-aec31c96772e,1557191876.452,1557191876.713,0,0,1557191876.427,1557191876.427,1557191876.428,1557191876.669,1557191876.429,1557191876.477,1557191876.478,1557191876.669,1557191876.682,1557191876.683,0.261,0,0.000,0.241,0.048,0.001,0.191,0.002,0.261000156402588,0.193
1-5cd0dcb2-3735623cf367f5703a86cdce,06cbb195-6a79-41cd-9c11-a052c2f3b8cd,1557191858.464,1557191863.074,0,0,1557191858.44,1557191858.44,1557191858.441,1557191863.044,1557191858.442,1557191862.041,1557191862.041,1557191863.044,1557191863.044,1557191863.045,4.610,0,0.00,4.603,3.599,0.001,1.003,0.001,4.60999989509583,1.004
1-5cd0dc6f-49c3bc7c225baed2fd0da316,6fdbcd60-c30d-4ab6-9303-1101da04365f,1557191791.234,1557191791.334,0,0,1557191791.212,1557191791.212,1557191791.213,1557191791.304,1557191791.213,1557191791.246,1557191791.246,1557191791.304,1557191791.305,1557191791.305,0.100,0,0.000,0.091,0.033,0.000,0.058,0.000,0.100000143051147,0.058
1-5cd0dc81-453efcf50d07b42da22c9605,52105095-24a0-4791-8733-14267e7736d5,1557191809.375,1557191810.412,0,0,1557191809.353,1557191809.353,1557191809.354,1557191810.364,1557191809.363,1557191809.426,1557191809.426,1557191810.364,1557191810.365,1557191810.365,1.037,0,0.000,1.010,0.063,0.000,0.938,0.009,1.03699994087219,0.947
1-5cd0dcd1-d2f0e8ef8cfb0459c90da212,e454ca5d-9557-432a-8060-6b341cb463dd,1557191889.051,1557191889.555,0,0,1557191889.025,1557191889.026,1557191889.026,1557191889.484,1557191889.027,1557191889.056,1557191889.056,1557191889.484,1557191889.484,1557191889.524,0.504,0,0.001,0.458,0.029,0.040,0.428,0.001,0.503999948501587,0.429
1-5cd0dca2-99c6c2605d8709a0015675e0,6eb7b709-53c9-48a2-a01b-a0157aafbc6b,1557191842.531,1557191845.173,0,0,1557191842.522,1557191842.523,1557191842.523,1557191845.126,1557191842.524,1557191844.81,1557191844.81,1557191845.126,1557191845.143,1557191845.143,2.642,0,0.001,2.603,2.28600001335144,0.000,0.315999984741211,0.000999927520751953,2.64200019836426,0.316999912261963
1-5cd0dc96-66144054ec4ec5c4c1d2aa84,d10d448f-102b-483f-a651-20d484b4944d,1557191830.858,1557191834.333,0,0,1557191830.836,1557191830.837,1557191830.837,1557191834.286,1557191830.838,1557191833.488,1557191833.489,1557191834.286,1557191834.303,1557191834.303,3.475,0,0.001,3.449,2.650,0.000,0.797,0.002,3.47499990463257,0.799
1-5cd0dc8b-afa06eb2c9ed3c8a02994cee,63968091-5bf6-45b4-b99c-8fa93cd1e897,1557191819.218,1557191820.056,0,0,1557191819.194,1557191819.195,1557191819.195,1557191820.025,1557191819.196,1557191819.249,1557191819.25,1557191820.025,1557191820.026,1557191820.026,0.838,0,0.001,0.830,0.053,0.000,0.775000095367432,0.00200009346008301,0.838000059127808,0.777
1-5cd0dbb7-da3fdf5360968c8b3004af33,5eafdf88-5037-4dc8-b724-2d4a81a68aa9,1557191607.508,1557191607.612,0,0,1557191607.486,1557191607.486,1557191607.503,1557191607.565,1557191607.503,1557191607.521,1557191607.522,1557191607.565,1557191607.582,1557191607.583,0.104,0,0.000,0.062,0.018,0.001,0.043,0.001,0.104000091552734,0.044
1-5cd0db78-03a67798db81df4c90793bde,da11460d-53b7-4f2a-b3a4-33076096b7c8,1557191544.135,1557191545.572,0,0,1557191544.123,1557191544.123,1557191544.124,1557191545.542,1557191544.125,1557191544.197,1557191544.197,1557191545.542,1557191545.543,1557191545.544,1.437,0,0.000,1.418,0.072,0.001,1.345,0.001,1.43700003623962,1.346
1-5cd0db7f-542194c04a1341b8444ade94,a2e0bf2c-ebe2-4aa1-bcf1-2bbdbe91d68c,1557191551.828,1557191552.671,0,0,1557191551.807,1557191551.807,1557191551.808,1557191552.643,1557191551.809,1557191551.864,1557191551.864,1557191552.643,1557191552.644,1557191552.644,0.843,0,0.000,0.835,0.055,0.000,0.779,0.001,0.842999935150146,0.780
1-5cd0db63-01cdeb00e817966027af4030,c56cbe65-bc14-4e76-8f36-ac70d396e68f,1557191523.58,1557191531.329,1557191523.873,1557191525.531,1557191525.628,1557191525.684,1557191526.105,1557191531.223,1557191526.522,1557191529.508,1557191529.523,1557191531.223,1557191531.285,1557191531.289,7.74900007247925,1.658,0.056,5.118,2.986,0.004,1.700,0.432,6.09100008010864,2.132
1-5cd0db6f-1bea83c81035220ad2be7f7a,291e319a-244e-4257-9dca-efee3aa19a57,1557191535.848,1557191537.35,0,0,1557191535.843,1557191535.844,1557191535.864,1557191537.306,1557191535.865,1557191535.984,1557191535.984,1557191537.306,1557191537.323,1557191537.324,1.5019998550415,0,0.001,1.442,0.119,0.001,1.322,0.001,1.5019998550415,1.323
1-5cd0dc7f-cba35793d174a4b095fe287f,3d593682-8b3f-42c3-bf7b-6f71b53aec76,1557191807.944,1557191808.292,0,0,1557191807.922,1557191807.923,1557191807.923,1557191808.245,1557191807.924,1557191807.965,1557191807.965,1557191808.245,1557191808.262,1557191808.263,0.348,0,0.001,0.322,0.041,0.001,0.280,0.001,0.348000049591064,0.281
1-5cd0de4c-f34fe188d3205a606d09b488,302ece3f-e426-4655-85c1-a6c784c8b447,1557192268.195,1557192268.697,0,0,1557192268.167,1557192268.167,1557192268.167,1557192268.648,1557192268.168,1557192268.259,1557192268.26,1557192268.648,1557192268.662,1557192268.663,0.502,0,0.000,0.481,0.091,0.001,0.388000011444092,0.00199985504150391,0.502000093460083,0.390
1-5cd0de15-58586a1c255c2fb0e14e7f5a,f90dfe40-8288-495b-bdd1-75a97cc66fda,1557192213.097,1557192214.039,0,0,1557192213.071,1557192213.071,1557192213.071,1557192214.004,1557192213.072,1557192213.145,1557192213.145,1557192214.004,1557192214.005,1557192214.005,0.942,0,0.000,0.933,0.073,0.000,0.859,0.001,0.942000150680542,0.860
1-5cd0de22-2906529628b7fd091ef90e42,09676b4c-8d65-4063-96eb-fdf2cfd48300,1557192226.192,1557192227.02,0,0,1557192226.164,1557192226.165,1557192226.165,1557192226.986,1557192226.166,1557192226.238,1557192226.238,1557192226.986,1557192226.987,1557192226.987,0.828000068664551,0,0.001,0.821,0.072,0.000,0.748,0.001,0.828000068664551,0.749
1-5cd0dc9d-aeb45ad0e7a5f920722915a8,3c881bb7-37d1-41ea-be56-a1a8ff542ea4,1557191837.441,1557191837.679,0,0,1557191837.413,1557191837.413,1557191837.414,1557191837.645,1557191837.414,1557191837.571,1557191837.571,1557191837.645,1557191837.646,1557191837.646,0.238,0,0.000,0.231,0.157,0.000,0.074,0.000,0.23799991607666,0.074
1-5cd0de09-4bf0866a7f68220a2df43adc,d23a67c3-525f-4ce0-a152-263731d1451d,1557192201.069,1557192202,0,0,1557192201.041,1557192201.042,1557192201.042,1557192201.965,1557192201.043,1557192201.115,1557192201.115,1557192201.965,1557192201.966,1557192201.966,0.930999994277954,0,0.001,0.923,0.072,0.000,0.850,0.001,0.930999994277954,0.851
1-5cd0db88-1071fd2c9d4e35a2d3ad8d93,04692312-9f74-48fe-b650-2c0dd49a60e0,1557191560.989,1557191561.193,0,0,1557191560.966,1557191560.967,1557191560.967,1557191561.164,1557191560.968,1557191560.997,1557191560.997,1557191561.164,1557191561.165,1557191561.165,0.204,0,0.001,0.197,0.029,0.000,0.167,0.001,0.203999996185303,0.168
1-5cd0dcd5-ff626314acc345b0a6109d44,d418b545-7f84-41a6-90ce-b86a84527e8e,1557191893.978,1557191895.334,0,0,1557191893.954,1557191893.954,1557191893.955,1557191895.284,1557191893.956,1557191894.01,1557191894.01,1557191895.284,1557191895.303,1557191895.303,1.356,0,0.000,1.329,0.0539999008178711,0.000,1.2739999294281,0.00100016593933105,1.35600018501282,1.27500009536743
1-5cd0dbbc-ba8c692e632159ca7da5345c,4ef0c7ad-7d37-4201-b4fa-65acb140ef6e,1557191612.926,1557191613.518,0,0,1557191612.905,1557191612.906,1557191612.923,1557191613.488,1557191612.923,1557191612.995,1557191612.996,1557191613.488,1557191613.489,1557191613.489,0.592,0,0.001,0.565,0.072,0.000,0.492,0.001,0.591999769210815,0.493
1-5cd0de59-b40bf8588da9d11f7d8f19db,544f118b-54e6-44c1-b426-a5de4a7d82d4,1557192281.7,1557192282.201,0,0,1557192281.67,1557192281.671,1557192281.671,1557192282.164,1557192281.671,1557192281.723,1557192281.723,1557192282.164,1557192282.165,1557192282.165,0.500999927520752,0,0.000999927520751953,0.493,0.052,0.000,0.441,0.000,0.500999927520752,0.441
1-5cd0dc86-ea04f658b5fdd9fceb8a85ac,79bfd20a-3446-423f-b9e8-cfc5f1f46de1,1557191814.837,1557191815.117,0,0,1557191814.813,1557191814.813,1557191814.814,1557191815.064,1557191814.814,1557191814.875,1557191814.875,1557191815.064,1557191815.082,1557191815.085,0.280,0,0.000,0.250,0.061,0.003,0.189,0.000,0.28000020980835,0.189
1-5cd0dba5-cab4c6da084930bc92baae4e,7396bcba-78c4-42ac-afa8-56b7f6427711,1557191589.674,1557191589.97,0,0,1557191589.654,1557191589.655,1557191589.655,1557191589.926,1557191589.656,1557191589.706,1557191589.706,1557191589.926,1557191589.943,1557191589.943,0.296000003814697,0,0.001,0.271,0.050,0.000,0.220,0.001,0.296000003814697,0.221
