x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3
1-5cdb7922-8c4d3816afc8f962c586efe4,bfe1ffe9-5abe-4121-9810-707d418655c2,1557887266.588,1557887269.123,0,0,1557887266.57,1557887266.57,1557887266.571,1557887269.08,1557887266.571,1557887266.615,1557887266.615,1557887269.08,1557887269.081,1557887269.097,2.535,0,0.00,2.50899982452393,0.044,0.016,2.46499991416931,0,2.53499984741211,2.46499991416931
1-5cdb7f76-5ba0544205517bd472d5002c,43e0b922-df3d-48b9-b61e-13e028b0c3a7,1557888886.873,1557888892.275,0,0,1557888886.9,1557888886.901,1557888886.901,1557888892.293,1557888886.902,1557888886.981,1557888886.981,1557888892.293,1557888892.294,1557888892.294,5.402,0,0.000999927520751953,5.392,0.079,0.000,5.312,0.001,5.40200018882751,5.313
1-5cdb8063-dfe4746c30f1998e9a576cba,f253f3a0-1061-47e7-addc-1dbdd32bee70,1557889123.59,1557889130.318,0,0,1557889123.617,1557889123.617,1557889123.618,1557889130.337,1557889123.619,1557889123.79,1557889123.79,1557889130.337,1557889130.338,1557889130.338,6.72800016403198,0,0.000,6.719,0.171000003814697,0.000,6.54699993133545,0.000999927520751953,6.72800016403198,6.5479998588562
1-5cdb7c5a-43387c00a9d6f180275fe980,9056b907-d7d7-4e00-b703-97c3ea27bbe2,1557888090.011,1557888093.339,0,0,1557888090.032,1557888090.032,1557888090.033,1557888093.352,1557888090.034,1557888090.1,1557888090.1,1557888093.352,1557888093.353,1557888093.353,3.328,0,0.000,3.319,0.0659999847412109,0.000,3.25200009346008,0.000999927520751953,3.32800006866455,3.25300002098083
1-5cdb7a5c-edc4962c0b9283dbb8d5bdc2,6b66d4e0-26d3-41b3-b55f-6f2d54435ad3,1557887580.288,1557887584.365,0,0,1557887580.305,1557887580.306,1557887580.306,1557887584.374,1557887580.307,1557887580.362,1557887580.362,1557887584.374,1557887584.375,1557887584.375,4.077,0,0.001,4.068,0.055,0.000,4.012,0.001,4.07699990272522,4.013
1-5cdb7c37-5e4a5da7421bb1e48d89397e,f02f5653-fdab-4af0-8f17-60b939ddbbe5,1557888055.502,1557888057.823,0,0,1557888055.522,1557888055.523,1557888055.523,1557888057.836,1557888055.524,1557888055.601,1557888055.601,1557888057.836,1557888057.837,1557888057.837,2.321,0,0.001,2.313,0.077,0.000,2.235,0.001,2.32099986076355,2.236
1-5cdb7c17-d5cc339035bd5f5c9f5b70d5,877d8c68-cf41-44db-9db9-857166087856,1557888023.777,1557888026.819,0,0,1557888023.796,1557888023.797,1557888023.797,1557888026.815,1557888023.798,1557888023.876,1557888023.877,1557888026.815,1557888026.832,1557888026.832,3.042,0,0.001,3.018,0.078,0.000,2.938,0.002,3.04200005531311,2.940
1-5cdb7cbd-18a4f45ae30f2f6cdd8ba776,932d67c9-47c4-4d11-9f58-91bafb3e159b,1557888189.519,1557888193.257,0,0,1557888189.54,1557888189.54,1557888189.541,1557888193.255,1557888189.541,1557888189.612,1557888189.612,1557888193.255,1557888193.272,1557888193.272,3.738,0,0.00,3.714,0.071,0.000,3.643,0.000,3.73799991607666,3.643
1-5cdb7fbd-158aea763760b5da129fca02,38fd515f-fde9-464e-acf6-dae2e2e11079,1557888957.467,1557888963.431,0,0,1557888957.493,1557888957.494,1557888957.494,1557888963.434,1557888957.495,1557888957.541,1557888957.541,1557888963.434,1557888963.435,1557888963.435,5.964,0,0.001,5.940,0.046,0.000,5.893,0.001,5.96399998664856,5.894
1-5cdb7eed-b48a8266c0e05de802889cb6,abfe2058-dad4-41a0-ad08-5adb6ef469d0,1557888749.557,1557888752.04,0,0,1557888749.583,1557888749.583,1557888749.584,1557888752.057,1557888749.584,1557888749.654,1557888749.654,1557888752.057,1557888752.058,1557888752.058,2.48300004005432,0,0.000,2.473,0.070,0.000,2.403,0.000,2.48300004005432,2.403
1-5cdb7a7f-3e2596ac426ae5741a3abfac,288ce0a0-a27a-4633-b940-5e39e1d7e298,1557887615.748,1557887619.084,0,0,1557887615.765,1557887615.765,1557887615.766,1557887619.093,1557887615.767,1557887615.947,1557887615.948,1557887619.093,1557887619.094,1557887619.095,3.336,0,0.000,3.327,0.180,0.001,3.145,0.002,3.3360002040863,3.147
1-5cdb79dc-9381743afbfbf1d6b9cb5953,cbb69c05-d185-47f4-a54f-6893ca55d9c3,1557887452.351,1557887454.584,0,0,1557887452.331,1557887452.332,1557887452.332,1557887454.54,1557887452.333,1557887452.419,1557887452.419,1557887454.54,1557887454.541,1557887454.557,2.233,0,0.001,2.20799994468689,0.086,0.016,2.12100005149841,0.000999927520751953,2.23300004005432,2.12199997901917
1-5cdb7f17-49f0c3faf5669bccbc26b8ca,5d6aaa73-7729-4437-806e-681cd9e1a27d,1557888791.258,1557888795.993,0,0,1557888791.284,1557888791.284,1557888791.285,1557888795.999,1557888791.285,1557888791.493,1557888791.494,1557888795.999,1557888796.012,1557888796.012,4.735,0,0.000,4.714,0.208,0.000,4.505,0.001,4.7350001335144,4.506
1-5cdb7ad7-7e45aff8deed601004d94988,e73df95d-0303-4353-9773-a9f478eb33ff,1557887703.977,1557887706.608,0,0,1557887703.994,1557887703.995,1557887703.995,1557887706.618,1557887703.996,1557887704.124,1557887704.125,1557887706.618,1557887706.619,1557887706.619,2.631,0,0.001,2.623,0.128,0.000,2.493,0.002,2.63100004196167,2.495
1-5cdb7fef-37ea45c244f427283e816001,0ef06242-4209-46e2-9282-db8875b5913b,1557889007.924,1557889013.211,0,0,1557889007.95,1557889007.951,1557889007.951,1557889013.214,1557889007.952,1557889008.001,1557889008.002,1557889013.214,1557889013.215,1557889013.215,5.287,0,0.000999927520751953,5.263,0.049,0.000,5.212,0.002,5.28699994087219,5.214
1-5cdb796c-202047aae1106c7bf73808b3,43e28a59-9d23-44ae-8a54-c7bfbb831329,1557887340.047,1557887344.043,0,0,1557887340.029,1557887340.029,1557887340.03,1557887344.005,1557887340.03,1557887340.075,1557887340.075,1557887344.004,1557887344.018,1557887344.018,3.996,0,0.000,3.97500014305115,0.0450000762939453,0.000,3.929,0.00100016593933105,3.99600005149841,3.9300000667572
1-5cdb7df0-69fe68f0b5750352ab69f5e0,0d96aa57-e0f5-4bd5-a03e-4dad69094a2d,1557888496.158,1557888499.476,0,0,1557888496.181,1557888496.182,1557888496.182,1557888499.475,1557888496.183,1557888496.25,1557888496.25,1557888499.475,1557888499.492,1557888499.492,3.318,0,0.001,3.293,0.0669999122619629,0.000,3.22499990463257,0.00100016593933105,3.31800007820129,3.2260000705719
1-5cdb7b8a-c95704af9082761077a124fb,944c8d92-14f2-4c47-9aa1-1b0eaacb0735,1557887882.802,1557887887.023,0,0,1557887882.82,1557887882.821,1557887882.821,1557887887.034,1557887882.822,1557887882.883,1557887882.883,1557887887.034,1557887887.035,1557887887.035,4.221,0,0.00100016593933105,4.213,0.061,0.000,4.151,0.001,4.22099995613098,4.152
1-5cdb7c96-470e38be0129fe5399fcf790,42abc939-8d7f-4f29-a5fd-517f281dafab,1557888150.637,1557888157.759,0,0,1557888150.657,1557888150.657,1557888150.657,1557888157.772,1557888150.658,1557888150.71,1557888150.71,1557888157.772,1557888157.773,1557888157.773,7.122,0,0.000,7.115,0.0520000457763672,0.000,7.06200003623962,0.000999927520751953,7.12199997901917,7.06299996376038
1-5cdb7b64-b8614b88e497f0dffe7faa1c,16fd49fa-553d-469f-bc81-4225acf51938,1557887844.635,1557887849.643,0,0,1557887844.654,1557887844.655,1557887844.655,1557887849.654,1557887844.656,1557887844.722,1557887844.722,1557887849.654,1557887849.655,1557887849.655,5.008,0,0.001,4.999,0.066,0.000,4.932,0.001,5.00799989700317,4.933
1-5cdb7b0c-fb017e3b9d11aa35ceb85926,2e68ffab-5e4f-4efe-b0c5-d9ce2e125a2d,1557887756.259,1557887763.946,0,0,1557887756.28,1557887756.28,1557887756.281,1557887763.957,1557887756.281,1557887756.399,1557887756.399,1557887763.957,1557887763.958,1557887763.958,7.687,0,0.00,7.676,0.118,0.000,7.558,0.000,7.68700003623962,7.558
1-5cdb7d43-ab9c91e490c6e9c69a4b1ed2,a405ec37-80ee-4b1e-b188-19ad7721eba8,1557888323.173,1557888327.357,0,0,1557888323.195,1557888323.195,1557888323.196,1557888327.354,1557888323.196,1557888323.241,1557888323.242,1557888327.354,1557888327.355,1557888327.372,4.184,0,0.000,4.158,0.045,0.017,4.112,0.001,4.18400001525879,4.113
1-5cdb7845-ac6e36f22c52c69202f00b0c,fe4d8abe-1dd3-432e-9dc9-a9e69cb5912e,1557887045.818,1557887051.825,0,0,1557887045.813,1557887045.813,1557887045.814,1557887051.799,1557887045.815,1557887045.877,1557887045.878,1557887051.799,1557887051.8,1557887051.8,6.007,0,0.000,5.985,0.062,0.0,5.921,0.002,6.00699996948242,5.923
1-5cdb780b-ae8c883814fb5618a9b4ef30,938c61cb-d815-45c8-a9f9-61eaab61f7df,1557886987.107,1557886996.42,1557886987.407,1557886989.104,1557886989.198,1557886989.257,1557886989.698,1557886996.318,1557886990.16,1557886993.298,1557886993.317,1557886996.318,1557886996.379,1557886996.383,9.31299996376038,1.697,0.059,6.620,3.13800001144409,0.004,3.001,0.480999946594238,7.6159999370575,3.48200011253357
1-5cdb807b-3dcb732481843458467cd11c,edff36ab-3096-40e3-a0cf-0cf49449a7ed,1557889147.952,1557889150.913,0,0,1557889147.98,1557889147.98,1557889147.98,1557889150.933,1557889147.981,1557889148.033,1557889148.033,1557889150.932,1557889150.933,1557889150.933,2.961,0,0.00,2.95300006866455,0.052,0.000,2.899,0.00200009346008301,2.9610002040863,2.90100002288818
1-5cdb7c08-7ebfd224815bf88cdaf4cd6c,d22f3a49-c5d2-482e-b9b6-d108125015da,1557888008.482,1557888014.599,0,0,1557888008.502,1557888008.502,1557888008.502,1557888014.593,1557888008.503,1557888008.606,1557888008.606,1557888014.593,1557888014.594,1557888014.612,6.117,0,0.000,6.091,0.103,0.018,5.987,0.001,6.11699986457825,5.988
1-5cdb7aed-9f70eacde7cf45d896755b83,26f4171b-f0f4-44e2-a0f5-0b605a269455,1557887725.997,1557887728.764,0,0,1557887726.015,1557887726.015,1557887726.016,1557887728.773,1557887726.016,1557887726.101,1557887726.102,1557887728.773,1557887728.774,1557887728.775,2.767,0,0.000,2.757,0.085,0.001,2.671,0.001,2.76699995994568,2.672
1-5cdb7c90-360e12ed9f8cf1538d19fbbd,57988857-a5de-41d6-ba7b-d805f76c348a,1557888144.413,1557888149.061,0,0,1557888144.44,1557888144.441,1557888144.441,1557888149.074,1557888144.442,1557888144.513,1557888144.513,1557888149.074,1557888149.075,1557888149.075,4.648,0,0.000999927520751953,4.633,0.071,0.000,4.561,0.001,4.64800000190735,4.562
1-5cdb7a16-cb91dfeea13dbddc55b01eec,5fe0e022-e075-4294-816e-a8b472b9345b,1557887510.192,1557887514.905,0,0,1557887510.208,1557887510.208,1557887510.209,1557887514.913,1557887510.21,1557887510.257,1557887510.257,1557887514.913,1557887514.914,1557887514.914,4.713,0,0.000,4.704,0.0469999313354492,0.000,4.656,0.000999927520751953,4.71300005912781,4.65700006484985
1-5cdb7d68-b3082680e0e3ce186feac4ac,a54ddbc3-96a2-42da-b175-e2f2016bd67d,1557888360.435,1557888367.723,0,0,1557888360.458,1557888360.459,1557888360.459,1557888367.694,1557888360.46,1557888360.662,1557888360.663,1557888367.694,1557888367.695,1557888367.695,7.288,0,0.001,7.235,0.20199990272522,0.000,7.031,0.00200009346008301,7.28800010681152,7.03299999237061
1-5cdb7f7d-57b856c0ee3fa380adc24234,97d9e290-de8f-4a87-bc62-3477611bfe46,1557888893.875,1557888901.184,0,0,1557888893.901,1557888893.902,1557888893.902,1557888901.196,1557888893.903,1557888893.986,1557888893.987,1557888901.196,1557888901.197,1557888901.197,7.309,0,0.001,7.294,0.083,0.000,7.209,0.002,7.30900001525879,7.211
1-5cdb78f0-2b0cc41640682a1a57434ca2,f43b2f81-5670-4f8f-b9c7-4ac8c936d0c0,1557887216.358,1557887218.802,0,0,1557887216.346,1557887216.346,1557887216.347,1557887218.764,1557887216.347,1557887216.539,1557887216.54,1557887218.764,1557887218.778,1557887218.778,2.444,0,0.000,2.417,0.192,0.000,2.22399997711182,0.000999927520751953,2.44400000572205,2.225
1-5cdb7f44-e678ba0e8f8a08d2b9b8cd68,b856dbb9-18df-4762-b343-c01ae1974d80,1557888836.578,1557888839.695,0,0,1557888836.604,1557888836.605,1557888836.605,1557888839.714,1557888836.606,1557888836.767,1557888836.767,1557888839.713,1557888839.714,1557888839.714,3.117,0,0.001,3.109,0.161,0.000,2.946,0.002,3.11699986457825,2.948
1-5cdb7c8b-12080050244694bb60873236,d1dc7539-a486-4433-8cee-8daf9bb6e8ad,1557888139.964,1557888142.78,0,0,1557888139.984,1557888139.984,1557888139.985,1557888142.793,1557888139.985,1557888140.14,1557888140.14,1557888142.793,1557888142.794,1557888142.794,2.81599998474121,0,0.000,2.808,0.15500020980835,0.000,2.65299987792969,0,2.81599998474121,2.65299987792969
1-5cdb7bc1-a08d7e018df1c9203c35b61b,971c8476-a5fd-49f3-990a-500090f7c659,1557887937.266,1557887939.139,0,0,1557887937.286,1557887937.286,1557887937.287,1557887939.135,1557887937.287,1557887937.339,1557887937.34,1557887939.135,1557887939.136,1557887939.136,1.873,0,0.000,1.848,0.052,0.000,1.79500007629395,0.000999927520751953,1.87299990653992,1.796
1-5cdb7f00-a3fc98fa63cc9823ef8a10a7,cde7d5dc-771f-4ad5-8e6a-aeeb54da7b7e,1557888768.792,1557888772.875,0,0,1557888768.822,1557888768.823,1557888768.823,1557888772.875,1557888768.824,1557888768.883,1557888768.884,1557888772.875,1557888772.892,1557888772.893,4.083,0,0.001,4.052,0.059,0.001,3.991,0.002,4.08299994468689,3.993
1-5cdb7966-cedc07b230e7c1b68564e1f6,5b8b9406-2293-4a8a-b115-1e656c5a69c2,1557887334.523,1557887338.465,0,0,1557887334.505,1557887334.505,1557887334.505,1557887338.438,1557887334.506,1557887334.561,1557887334.561,1557887338.438,1557887338.439,1557887338.439,3.942,0,0.000,3.933,0.055,0.000,3.877,0.001,3.94199991226196,3.878
1-5cdb8059-bc3a52a8bf6bb110e81aff40,f0cb9587-5f72-47ab-8538-02601b31364a,1557889113.449,1557889115.613,0,0,1557889113.477,1557889113.477,1557889113.478,1557889115.633,1557889113.479,1557889113.532,1557889113.532,1557889115.633,1557889115.634,1557889115.634,2.164,0,0.000,2.155,0.053,0.000,2.101,0.001,2.16400003433228,2.102
1-5cdb7cc2-5a2a22c741e62d30cb8693ce,fec84c0a-3a74-484f-8c4e-f752d770d21d,1557888194.865,1557888197.438,0,0,1557888194.893,1557888194.893,1557888194.894,1557888197.452,1557888194.894,1557888194.957,1557888194.957,1557888197.452,1557888197.453,1557888197.453,2.573,0,0.000,2.558,0.063,0.000,2.495,0.000,2.57299995422363,2.495
1-5cdb8014-d4eda5850f4592afb4fc86f1,d2a6656a-6147-4081-8b66-7c0075db906a,1557889044.817,1557889049.474,0,0,1557889044.843,1557889044.844,1557889044.844,1557889049.493,1557889044.845,1557889045.091,1557889045.091,1557889049.493,1557889049.494,1557889049.494,4.657,0,0.001,4.649,0.246,0.000,4.402,0.001,4.65700006484985,4.403
1-5cdb7af2-3358a33263a7ab72f79631d3,3b186757-b201-4a7b-8abc-5c0a4f3cea48,1557887730.347,1557887737.082,0,0,1557887730.365,1557887730.366,1557887730.366,1557887737.054,1557887730.367,1557887730.448,1557887730.448,1557887737.054,1557887737.072,1557887737.093,6.735,0,0.001,6.688,0.081,0.021,6.606,0.001,6.7350001335144,6.607
1-5cdb7cd4-032c99c8d6871b12086cb7c7,03596cff-0229-45d5-9420-6d9e6e663fa9,1557888212.303,1557888216.556,0,0,1557888212.325,1557888212.325,1557888212.326,1557888216.553,1557888212.327,1557888212.38,1557888212.38,1557888216.553,1557888216.554,1557888216.554,4.253,0,0.000,4.227,0.0530002117156982,0.000,4.1729998588562,0.000999927520751953,4.25300002098083,4.17399978637695
1-5cdb78af-438b98db837b14bfb05e2e11,8472347c-2744-4300-b6ef-1798a59ebb55,1557887151.931,1557887154.641,0,0,1557887151.915,1557887151.916,1557887151.916,1557887154.601,1557887151.917,1557887151.962,1557887151.963,1557887154.6,1557887154.601,1557887154.602,2.710,0,0.001,2.685,0.045,0.001,2.63699984550476,0.00300049781799316,2.71000003814697,2.640
1-5cdb7b6b-5f8c672392b12ef8f0a6065d,af458bcc-66bf-435e-890d-127fdbe80a7c,1557887851.228,1557887856.963,0,0,1557887851.247,1557887851.248,1557887851.248,1557887856.974,1557887851.249,1557887851.328,1557887851.328,1557887856.974,1557887856.975,1557887856.975,5.735,0,0.001,5.726,0.079,0.000,5.646,0.001,5.7350001335144,5.647
1-5cdb7826-4f8b9bbcb57506fc007a2824,dd43810f-7015-4baa-a84a-0a2245f0d045,1557887014.706,1557887022.561,0,0,1557887014.691,1557887014.692,1557887014.699,1557887022.521,1557887014.7,1557887014.757,1557887014.757,1557887022.521,1557887022.538,1557887022.538,7.855,0,0.001,7.822,0.0569999217987061,0.000,7.764,0.00100016593933105,7.85500001907349,7.76500010490417
1-5cdb8026-08aa98b6a562b5ce7dddebbe,4dc652f3-70e7-43f4-8027-47de531b4443,1557889062.974,1557889065.291,0,0,1557889063.002,1557889063.003,1557889063.003,1557889065.293,1557889063.004,1557889063.053,1557889063.054,1557889065.293,1557889065.312,1557889065.312,2.317,0,0.001,2.290,0.049,0.000,2.239,0.002,2.31699991226196,2.241
1-5cdb7e5a-283779a4e683d1c0eefbafae,cf51288b-9a7b-46b3-9e34-bf106a31a363,1557888602.957,1557888605.355,0,0,1557888602.981,1557888602.981,1557888602.982,1557888605.357,1557888602.982,1557888603.052,1557888603.052,1557888605.357,1557888605.357,1557888605.358,2.398,0,0.000,2.375,0.070,0.001,2.305,0.000,2.39800000190735,2.305
1-5cdb78c1-4199b4d0bbf1f6fc643bacf0,4fa0a9ca-1a0d-4e35-b6d9-95f0b605582d,1557887169.946,1557887176.124,0,0,1557887169.936,1557887169.937,1557887169.937,1557887176.099,1557887169.938,1557887170.17,1557887170.17,1557887176.099,1557887176.1,1557887176.1,6.178,0,0.001,6.162,0.232000112533569,0.0,5.92899990081787,0.000999927520751953,6.17799997329712,5.92999982833862
1-5cdb78b4-541355aa24f11b0803866b8a,704cc8ff-5d2f-4254-bffd-09acfa9ca5f1,1557887156.242,1557887160.222,0,0,1557887156.226,1557887156.226,1557887156.227,1557887160.179,1557887156.227,1557887156.282,1557887156.282,1557887160.179,1557887160.197,1557887160.197,3.980,0,0.000,3.952,0.055,0.000,3.897,0.000,3.97999978065491,3.897
1-5cdb7f3b-7d7b61142275fc52357078c7,26f35c3d-587f-444e-bc52-e348a4aff028,1557888827.121,1557888834.996,0,0,1557888827.147,1557888827.147,1557888827.148,1557888835.014,1557888827.148,1557888827.22,1557888827.22,1557888835.014,1557888835.014,1557888835.015,7.875,0,0.000,7.866,0.0720000267028809,0.001,7.79399991035461,0,7.875,7.79399991035461
1-5cdb7b72-27089258f07a5e301f6d8328,adc15496-5f74-443e-9b87-2a750e7ec0e3,1557887858.544,1557887865.142,0,0,1557887858.563,1557887858.564,1557887858.564,1557887865.153,1557887858.565,1557887858.636,1557887858.637,1557887865.153,1557887865.154,1557887865.154,6.598,0,0.001,6.589,0.071,0.000,6.516,0.002,6.59800004959106,6.518
1-5cdb7d3a-16ee1ed0025ad7a89fcafee0,5a96dc0c-6e39-47e6-beb1-1fc3013c7dea,1557888314.714,1557888321.559,0,0,1557888314.736,1557888314.736,1557888314.737,1557888321.573,1557888314.737,1557888314.782,1557888314.783,1557888321.573,1557888321.574,1557888321.574,6.845,0,0.000,6.836,0.045,0.000,6.790,0.001,6.84500002861023,6.791
1-5cdb7ce6-be49cbd5519aaedb58842b80,c8387d35-b94b-4438-bbfa-f3404c1aa267,1557888230.43,1557888233.22,0,0,1557888230.451,1557888230.452,1557888230.452,1557888233.234,1557888230.453,1557888230.522,1557888230.522,1557888233.234,1557888233.235,1557888233.235,2.79,0,0.001,2.782,0.069,0.000,2.712,0.001,2.78999996185303,2.713
1-5cdb7a9c-b88084665b9149ec7bbd9172,560ec676-5c24-496a-bd2b-b2ab7b1d6436,1557887644.899,1557887647.341,0,0,1557887644.917,1557887644.917,1557887644.918,1557887647.335,1557887644.918,1557887644.999,1557887644.999,1557887647.335,1557887647.336,1557887647.337,2.442,0,0.000,2.417,0.081,0.001,2.336,0.000,2.44200015068054,2.336
1-5cdb7aaf-1acff0f6b48988f0c116ed94,e9561201-cbe3-4d6f-8a11-0ca1da14cbdd,1557887663.539,1557887667.702,0,0,1557887663.556,1557887663.557,1557887663.557,1557887667.695,1557887663.558,1557887663.769,1557887663.769,1557887667.695,1557887667.712,1557887667.713,4.163,0,0.001,4.138,0.211,0.001,3.926,0.001,4.16299986839294,3.927
1-5cdb790a-945fd4dc1d4f73d41c86503e,7c65cc6b-3578-4220-8243-b8a2639bf03d,1557887242.487,1557887248.902,0,0,1557887242.469,1557887242.469,1557887242.47,1557887248.864,1557887242.47,1557887242.564,1557887242.565,1557887248.864,1557887248.865,1557887248.877,6.415,0,0.000,6.39400005340576,0.0939998626708984,0.012,6.299,0.00100016593933105,6.41499996185303,6.30000019073486
1-5cdb7867-e85a40a295e08ab26f75197c,bbb51ed5-0e37-472f-b72d-6701af87b874,1557887079.043,1557887087.42,0,0,1557887079.026,1557887079.027,1557887079.027,1557887087.377,1557887079.029,1557887079.073,1557887079.073,1557887087.365,1557887087.378,1557887087.378,8.37700009346008,0,0.001,8.350,0.044,0.000,8.292,0.014,8.37700009346008,8.306
1-5cdb7fa4-f55f7049f2660dad5909037a,267ab8fc-92d9-4f3a-a22f-c4c471f1ea5f,1557888932.018,1557888935.176,0,0,1557888932.05,1557888932.051,1557888932.051,1557888935.195,1557888932.052,1557888932.13,1557888932.13,1557888935.195,1557888935.196,1557888935.196,3.158,0,0.00100016593933105,3.144,0.0780000686645508,0.000,3.06499981880188,0.000999927520751953,3.15800023078918,3.06599974632263
1-5cdb7f06-9a53ebb2b0fc591afbb68744,ddf73c62-e388-43cf-bc23-4c29eac5d8a9,1557888774.472,1557888777.353,0,0,1557888774.497,1557888774.498,1557888774.498,1557888777.358,1557888774.499,1557888774.567,1557888774.568,1557888777.358,1557888777.372,1557888777.372,2.881,0,0.001,2.860,0.068,0.000,2.790,0.002,2.88100004196167,2.792
1-5cdb7d0a-a7a327f0daa0443890858858,2ebaeb57-2b1f-4ced-b095-eb9ef05e68f1,1557888266.583,1557888270.279,0,0,1557888266.604,1557888266.604,1557888266.605,1557888270.293,1557888266.605,1557888266.719,1557888266.72,1557888270.293,1557888270.294,1557888270.294,3.696,0,0.000,3.688,0.114,0.000,3.57299995422363,0.000999927520751953,3.69600009918213,3.574
1-5cdb7d78-46fee81c41540aa9798db5c9,6767ee41-b423-43bd-9e5f-5a337de0ffad,1557888376.563,1557888379.517,0,0,1557888376.585,1557888376.585,1557888376.585,1557888379.515,1557888376.586,1557888376.7,1557888376.701,1557888379.515,1557888379.532,1557888379.532,2.954,0,0.000,2.930,0.114000082015991,0.000,2.814,0.00199985504150391,2.9539999961853,2.81599998474121
1-5cdb7956-2142880e01946c90384e6b70,f74eb0b3-3546-4763-9617-1fe740efe753,1557887318.889,1557887325.924,0,0,1557887318.873,1557887318.873,1557887318.873,1557887325.881,1557887318.874,1557887318.933,1557887318.933,1557887325.881,1557887325.898,1557887325.898,7.035,0,0.000,7.008,0.059,0.000,6.948,0.001,7.03500008583069,6.949
1-5cdb7a92-4840052ca5fef89eeb2ef722,3bb6a51c-3cf3-4c6a-87db-6f26e646a7fa,1557887634.926,1557887639.045,0,0,1557887634.944,1557887634.944,1557887634.945,1557887639.055,1557887634.946,1557887634.999,1557887634.999,1557887639.055,1557887639.056,1557887639.056,4.119,0,0.000,4.110,0.053,0.000,4.056,0.001,4.11899995803833,4.057
1-5cdb78fd-6c3e36a09c5d27908d44f050,49c19888-e4f2-4903-a612-3e4f26454497,1557887229.088,1557887231.725,0,0,1557887229.071,1557887229.071,1557887229.072,1557887231.699,1557887229.072,1557887229.116,1557887229.117,1557887231.699,1557887231.7,1557887231.7,2.637,0,0.000,2.627,0.044,0.0,2.582,0.001,2.63699984550476,2.583
1-5cdb7ec9-b132b5a2ca76a6225d0f411e,093a7e71-9e23-4976-ba99-9effc00fda08,1557888713.8,1557888716.995,0,0,1557888713.824,1557888713.825,1557888713.825,1557888717.012,1557888713.826,1557888713.984,1557888713.984,1557888717.012,1557888717.013,1557888717.013,3.1949999332428,0,0.001,3.187,0.158,0.000,3.028,0.001,3.1949999332428,3.029
1-5cdb7efb-7336cc340ed4a57e8d07c608,d9b8795d-a61c-4d09-b533-376daed9ee58,1557888763.615,1557888767.173,0,0,1557888763.64,1557888763.64,1557888763.64,1557888767.179,1557888763.641,1557888763.695,1557888763.695,1557888767.179,1557888767.192,1557888767.192,3.558,0,0.00,3.5389997959137,0.054,0.000,3.484,0.000999927520751953,3.55800008773804,3.48499989509583
1-5cdb7cf8-72c58470734913f010a06110,f5334100-0bb4-4f6e-b3aa-edaa13db5d0a,1557888248.211,1557888252.5,0,0,1557888248.233,1557888248.233,1557888248.234,1557888252.513,1557888248.234,1557888248.282,1557888248.283,1557888252.513,1557888252.513,1557888252.514,4.28900003433228,0,0.000,4.279,0.048,0.001,4.230,0.001,4.28900003433228,4.231
1-5cdb7989-acbf8888c414cbe850692c28,150bb838-ed12-47a2-bb03-01a4940715e1,1557887369.91,1557887375.226,0,0,1557887369.891,1557887369.891,1557887369.892,1557887375.199,1557887369.892,1557887369.982,1557887369.982,1557887375.199,1557887375.2,1557887375.2,5.31599998474121,0,0.000,5.307,0.090,0.0,5.217,0.000,5.31599998474121,5.217
1-5cdb7fdc-3255790971b1b4c0cf71f81e,dbf48d3b-c565-4d89-ad56-d65cc0763e0c,1557888988.341,1557888996.111,0,0,1557888988.374,1557888988.374,1557888988.375,1557888996.114,1557888988.375,1557888988.431,1557888988.432,1557888996.114,1557888996.115,1557888996.115,7.770,0,0.000,7.739,0.056,0.000,7.682,0.001,7.76999998092651,7.683
1-5cdb7b90-34e2b2e0b2ea8880efcfa800,c6e825d4-ca23-4b14-a1c9-a4b6f0a31259,1557887888.612,1557887892.939,0,0,1557887888.631,1557887888.631,1557887888.632,1557887892.934,1557887888.632,1557887888.714,1557887888.714,1557887892.934,1557887892.934,1557887892.935,4.327,0,0.000,4.302,0.082,0.001,4.220,0.000,4.32699990272522,4.220
1-5cdb794d-99a38180a529f528cce0b058,b473cf0c-5ba7-4d3a-9058-d6ccdff9902f,1557887309.785,1557887312.983,0,0,1557887309.766,1557887309.767,1557887309.767,1557887312.957,1557887309.768,1557887309.822,1557887309.823,1557887312.957,1557887312.958,1557887312.958,3.198,0,0.001,3.190,0.054,0.000,3.134,0.002,3.19799995422363,3.136
1-5cdb7e3b-b9a5cecd0beff3f4807c41ea,af861db3-55c9-4c82-a838-3dbadfc4bdb5,1557888571.338,1557888574.156,0,0,1557888571.362,1557888571.362,1557888571.363,1557888574.159,1557888571.363,1557888571.401,1557888571.402,1557888574.159,1557888574.172,1557888574.173,2.818,0,0.000,2.796,0.038,0.001,2.757,0.001,2.81799983978271,2.758
