x-ray-id, request-id, lambda-init, lambda-end, initialization-init, initialization-end, input-init, input-end, resize-init, resize-end,s3-init,s3-end, resize-oper-init, resize-oper-end, write-init, write-end,diff-lambda,diff-init,diff-input,diff-resize-event,diff-s3,diff-write,diff-resize-op,diff-resize-event2,diff-lambda-init,diff-resize-event3,diff-image-handler
1-5cdf75f7-429ee3bc5fb9a074b0e1392c,74b3a946-b621-4b02-a274-5a8e4229419b,1558148599.661,1558148609.178,0,0,1558148599.659,1558148599.66,1558148599.66,1558148609.169,1558148599.661,1558148599.75,1558148599.75,1558148609.169,1558148609.17,1558148609.17,9.517,0,0.00100016593933105,9.50899982452393,0.0889999866485596,0.00,9.41899991035461,0.000999927520751953,9.51699995994568,9.41999983787537,0.00699996948242188
1-5cdf79ab-286523c629058d42949d429a,4b71400a-d329-46a5-bf77-52641d95416d,1558149547.419,1558149554.356,0,0,1558149547.417,1558149547.417,1558149547.418,1558149554.33,1558149547.418,1558149547.482,1558149547.483,1558149554.33,1558149554.347,1558149554.347,6.937,0,0.000,6.91199994087219,0.064,0.000,6.84699988365173,0.000999927520751953,6.93700003623962,6.84799981117249,0.0250000953674316
1-5cdf75c4-e97b86fd9a684605eadfd20f,9a15bc3d-10cd-4ff6-bc88-a1e57a783796,1558148548.411,1558148554.318,0,0,1558148548.41,1558148548.41,1558148548.411,1558148554.308,1558148548.412,1558148548.474,1558148548.475,1558148554.308,1558148554.309,1558148554.31,5.907,0,0.00,5.897,0.062,0.000999927520751953,5.833,0.002,5.90700006484985,5.835,0.00900006294250488
1-5cdf7594-dd4d647c8ec8fbc670394f64,36ffa827-1441-449f-80f4-ac2ca81ec332,1558148500.029,1558148508.176,0,0,1558148500.03,1558148500.03,1558148500.031,1558148508.167,1558148500.031,1558148500.093,1558148500.093,1558148508.167,1558148508.168,1558148508.168,8.147,0,0.00,8.136,0.062,0.000,8.074,0.000,8.1470000743866,8.074,0.0109999179840088
1-5cdf76ec-1c9216fcdc268574538e23a8,a6317391-dbee-474f-b42f-7f068fab1444,1558148844.935,1558148853.658,0,0,1558148844.935,1558148844.935,1558148844.936,1558148853.648,1558148844.937,1558148845.009,1558148845.009,1558148853.648,1558148853.649,1558148853.649,8.723,0,0.000,8.712,0.072,0.000,8.639,0.001,8.72300004959106,8.640,0.0110001564025879
1-5cdf759d-52985aa57413a4a706cdb723,70fc05dc-7a2d-4475-a2e8-fbdf331e6fcb,1558148509.255,1558148518.516,0,0,1558148509.253,1558148509.254,1558148509.254,1558148518.507,1558148509.255,1558148509.336,1558148509.336,1558148518.507,1558148518.508,1558148518.508,9.261,0,0.001,9.253,0.081,0.000,9.171,0.001,9.26099991798401,9.172,0.00699996948242188
1-5cdf7576-bde85db324b84ab7e025b293,bf71af73-6627-4973-85b9-f00bb360dff7,1558148470.721,1558148478.874,0,0,1558148470.72,1558148470.721,1558148470.721,1558148478.85,1558148470.722,1558148470.792,1558148470.793,1558148478.85,1558148478.851,1558148478.851,8.153,0,0.000999927520751953,8.12899994850159,0.070,0.000,8.05699992179871,0.00199985504150391,8.15300011634827,8.05899977684021,0.0230002403259277
1-5cdf7620-d0a554205feede8fee750981,cf98f10e-42e7-49de-8fed-befb37003476,1558148640.939,1558148645.775,0,0,1558148640.945,1558148640.945,1558148640.946,1558148645.767,1558148640.947,1558148640.998,1558148640.998,1558148645.767,1558148645.768,1558148645.768,4.836,0,0.000,4.821,0.051,0.000,4.769,0.001,4.8360002040863,4.770,0.0150003433227539
1-5cdf77c3-ca050f822c4228a69dc9d3ac,a200187a-0355-46b9-9a62-f078ed10cacf,1558149059.543,1558149065.754,0,0,1558149059.541,1558149059.542,1558149059.542,1558149065.729,1558149059.543,1558149059.58,1558149059.58,1558149065.729,1558149065.73,1558149065.731,6.211,0,0.001,6.187,0.0369999408721924,0.000999927520751953,6.14900016784668,0.000999927520751953,6.21099996566772,6.15000009536743,0.0219998359680176
1-5cdf75d6-4414e618a56557e06c5d4c10,c12d8f6b-9393-47e9-986d-ada4b78a7e18,1558148566.036,1558148575.234,0,0,1558148566.036,1558148566.036,1558148566.037,1558148575.211,1558148566.037,1558148566.12,1558148566.121,1558148575.211,1558148575.212,1558148575.212,9.198,0,0.000,9.174,0.0829999446868896,0.000,9.090,0.00100016593933105,9.19799995422363,9.09100008010864,0.0239999294281006
1-5cdf7764-ce6d53fef363c6da49966fb8,c49a42bd-d0c7-41c7-b141-8a5b7ab02408,1558148964.949,1558148974.196,0,0,1558148964.953,1558148964.954,1558148964.954,1558148974.17,1558148964.955,1558148965.018,1558148965.019,1558148974.17,1558148974.187,1558148974.187,9.247,0,0.001,9.21600008010864,0.063,0.000,9.15100002288818,0.00200009346008301,9.24700021743774,9.15300011634827,0.0300002098083496
1-5cdf7925-b7ac11744dcd1b3a5d2a25f0,046534f9-393a-408a-bd0a-f7ac355d1e29,1558149413.814,1558149419.821,0,0,1558149413.817,1558149413.817,1558149413.817,1558149419.809,1558149413.818,1558149413.914,1558149413.914,1558149419.809,1558149419.81,1558149419.81,6.007,0,0.000,5.992,0.096,0.00,5.895,0.001,6.007000207901,5.896,0.0150001049041748
1-5cdf776f-07e63408213e250474f92734,e20a3ef1-6dbd-48c9-9e34-54eb1d8ed456,1558148975.273,1558148982.638,0,0,1558148975.273,1558148975.274,1558148975.274,1558148982.629,1558148975.275,1558148975.328,1558148975.328,1558148982.629,1558148982.63,1558148982.63,7.365,0,0.001,7.355,0.053,0.00,7.301,0.001,7.36500000953674,7.302,0.00900006294250488
1-5cdf7965-8ca460a0f83ce148c41f6fe0,ef316e74-8f07-439a-85c7-69a3d23fc2c0,1558149477.942,1558149486.437,0,0,1558149477.939,1558149477.94,1558149477.94,1558149486.41,1558149477.941,1558149477.988,1558149477.989,1558149486.41,1558149486.427,1558149486.428,8.495,0,0.00100016593933105,8.47,0.047,0.001,8.4210000038147,0.00200009346008301,8.49500012397766,8.42300009727478,0.0230000019073486
1-5cdf75cb-0d2e097a6c44e019a1a3cb80,33eb6a94-bfbc-41b4-ba8e-d236685f1d7c,1558148555.402,1558148564.955,0,0,1558148555.4,1558148555.401,1558148555.401,1558148564.947,1558148555.402,1558148555.488,1558148555.488,1558148564.947,1558148564.948,1558148564.948,9.553,0,0.000999927520751953,9.546,0.086,0.000,9.459,0.001,9.55299997329712,9.460,0.00600004196166992
1-5cdf780b-f0e8459cf11725f82ef01c32,ed226bc1-7617-4a26-bcbb-0103ceed2e75,1558149131.325,1558149140.257,0,0,1558149131.322,1558149131.323,1558149131.323,1558149140.248,1558149131.324,1558149131.398,1558149131.398,1558149140.248,1558149140.249,1558149140.249,8.932,0,0.001,8.925,0.074,0.000,8.850,0.001,8.93199992179871,8.851,0.00600004196166992
1-5cdf7910-793653be2310bcc138681661,abc399c0-9141-44ed-9f25-19a376ad883e,1558149392.309,1558149401.996,0,0,1558149392.306,1558149392.306,1558149392.307,1558149401.97,1558149392.308,1558149392.396,1558149392.397,1558149401.97,1558149401.97,1558149401.987,9.687,0,0.000,9.66300010681152,0.088,0.0169999599456787,9.57299995422363,0.00200033187866211,9.68700003623962,9.57500028610229,0.00699996948242188
1-5cdf77b0-6e7586cd494833b6fd4e5095,6fb0048c-7292-41e7-8e1b-9485b925885e,1558149040.875,1558149050.476,0,0,1558149040.876,1558149040.876,1558149040.877,1558149050.467,1558149040.878,1558149040.968,1558149040.968,1558149050.467,1558149050.468,1558149050.468,9.601,0,0.000,9.590,0.090,0.000,9.499,0.001,9.6010000705719,9.500,0.0110001564025879
1-5cdf7705-457f9414fc39c1237d085fad,badce05e-ffe8-4e42-ba94-f4dc015962ce,1558148869.688,1558148879.038,0,0,1558148869.686,1558148869.687,1558148869.687,1558148879.028,1558148869.688,1558148869.739,1558148869.74,1558148879.028,1558148879.029,1558148879.029,9.350,0,0.001,9.341,0.051,0.000,9.28800010681152,0.00199985504150391,9.35000014305115,9.290,0.00800013542175293
1-5cdf77d5-97e92db04c1336605fdb8fd8,d1be95e1-188a-46a9-b73d-f225c827ec1d,1558149077.704,1558149086.598,0,0,1558149077.702,1558149077.703,1558149077.703,1558149086.589,1558149077.704,1558149077.777,1558149077.778,1558149086.589,1558149086.589,1558149086.59,8.894,0,0.001,8.886,0.073,0.000999927520751953,8.811,0.002,8.89400005340576,8.813,0.00600004196166992
1-5cdf7905-f0463b080bb9641aefea85ee,92191500-276d-4fd4-8678-e721f7db563c,1558149381.856,1558149391.155,0,0,1558149381.855,1558149381.855,1558149381.856,1558149391.13,1558149381.856,1558149382.096,1558149382.097,1558149391.129,1558149391.13,1558149391.13,9.299,0,0.000,9.27400016784668,0.240,0.00,9.032,0.00200009346008301,9.29900002479553,9.03400015830994,0.0249998569488525
1-5cdf7695-dfc7830efd8acd9acf81c4da,6337d222-a80a-4a07-b21e-2462a8abebc3,1558148757.601,1558148762.618,0,0,1558148757.608,1558148757.608,1558148757.609,1558148762.61,1558148757.609,1558148757.691,1558148757.692,1558148762.61,1558148762.611,1558148762.611,5.017,0,0.000,5.00099992752075,0.082,0.000,4.91799998283386,0.000999927520751953,5.01699995994568,4.91899991035461,0.0160000324249268
1-5cdf7730-437606a3dbb3f88e83421a78,0210e0f6-e6c9-43ae-a0bc-45949992cc81,1558148912.851,1558148920.155,0,0,1558148912.855,1558148912.855,1558148912.855,1558148920.13,1558148912.856,1558148912.917,1558148912.918,1558148920.13,1558148920.147,1558148920.148,7.304,0,0.000,7.27500009536743,0.061,0.001,7.21200013160706,0.00199985504150391,7.30399990081787,7.21399998664856,0.0279998779296875
1-5cdf757f-7d17cfe088eef84428ab86e4,265fcd31-87ef-4c6d-ba0b-6f1292b50848,1558148479.978,1558148488.455,0,0,1558148479.983,1558148479.983,1558148479.984,1558148488.427,1558148479.984,1558148480.034,1558148480.035,1558148488.427,1558148488.428,1558148488.428,8.477,0,0.000,8.443,0.050,0.000,8.392,0.001,8.47699999809265,8.393,0.0339999198913574
1-5cdf7886-347409475b539c83af4f5539,1a228446-4ef6-4b85-9c7e-7f45be463721,1558149254.851,1558149261.299,0,0,1558149254.849,1558149254.85,1558149254.85,1558149261.29,1558149254.851,1558149254.916,1558149254.916,1558149261.29,1558149261.291,1558149261.292,6.448,0,0.000999927520751953,6.44,0.065,0.001,6.37400007247925,0.00100016593933105,6.44799995422363,6.37500023841858,0.00599980354309082
1-5cdf754e-8019fa2ee8c21fd2b5fb2299,2f9b6758-15ad-4f7d-81b6-927fe3d7f712,1558148430.347,1558148436.517,0,0,1558148430.345,1558148430.345,1558148430.346,1558148436.509,1558148430.347,1558148430.401,1558148430.401,1558148436.509,1558148436.51,1558148436.51,6.170,0,0.000,6.163,0.054,0.00,6.108,0.001,6.17000007629395,6.109,0.00699996948242188
1-5cdf799a-8078021622172f336487daef,d814f4d1-e4d5-4bec-af86-d523ad6a96d7,1558149530.875,1558149539.175,0,0,1558149530.876,1558149530.887,1558149530.887,1558149539.149,1558149530.888,1558149530.939,1558149530.94,1558149539.149,1558149539.15,1558149539.15,8.300,0,0.011,8.262,0.051,0.00,8.20899987220764,0.00200009346008301,8.29999995231628,8.211,0.0269999504089355
1-5cdf7833-b37986b005b2ee484a9075e0,e6a05bdd-ba5e-49da-9199-35cf98619a7f,1558149171.736,1558149178.678,0,0,1558149171.737,1558149171.737,1558149171.738,1558149178.668,1558149171.738,1558149171.787,1558149171.788,1558149178.668,1558149178.669,1558149178.669,6.942,0,0.000,6.930,0.049,0.000,6.880,0.001,6.94199991226196,6.881,0.0119998455047607
1-5cdf75a7-1b6e37a5dadc9c7d3c515e58,45c29676-17d9-4f78-ac4c-f08faf26d5b0,1558148519.601,1558148528.154,0,0,1558148519.599,1558148519.6,1558148519.6,1558148528.129,1558148519.601,1558148519.644,1558148519.644,1558148528.129,1558148528.13,1558148528.13,8.553,0,0.000999927520751953,8.52900004386902,0.043,0.00,8.485,0.00100016593933105,8.55299997329712,8.48600006103516,0.0230000019073486
1-5cdf7646-de80b228041e5488567050a8,b6ed2c4b-3276-4ae1-a60b-595e1e632e2c,1558148678.753,1558148688.415,0,0,1558148678.751,1558148678.752,1558148678.752,1558148688.394,1558148678.753,1558148678.842,1558148678.842,1558148688.394,1558148688.407,1558148688.407,9.662,0,0.001,9.642,0.089,0.000,9.552,0.001,9.66199994087219,9.553,0.0189998149871826
1-5cdf756d-663b6a65561f8111d137c10b,53d01d2f-2743-4367-9b01-7349aa35aa47,1558148461.758,1558148469.637,0,0,1558148461.756,1558148461.756,1558148461.757,1558148469.628,1558148461.758,1558148461.821,1558148461.821,1558148469.627,1558148469.628,1558148469.629,7.879,0,0.000,7.871,0.063,0.001,7.806,0.002,7.87900018692017,7.808,0.00700020790100098
1-5cdf7657-6a6c38a834a9f0248af18314,ca20227f-0382-429c-8018-a63b89aa88cb,1558148695.472,1558148703.855,0,0,1558148695.47,1558148695.47,1558148695.471,1558148703.828,1558148695.471,1558148695.542,1558148695.543,1558148703.828,1558148703.829,1558148703.829,8.383,0,0.00,8.357,0.071,0.000,8.285,0.001,8.38300013542175,8.286,0.0260000228881836
1-5cdf77ab-acaf6f4ef7eaf2bc805b1bd6,2605705a-6929-4525-8fa3-f0bcb275f3a6,1558149035.16,1558149039.797,0,0,1558149035.158,1558149035.159,1558149035.159,1558149039.768,1558149035.16,1558149035.242,1558149035.242,1558149039.768,1558149039.787,1558149039.787,4.63699984550476,0,0.001,4.609,0.0820000171661377,0.000,4.526,0.00100016593933105,4.63699984550476,4.52699995040894,0.0269999504089355
1-5cdf7777-5e4cc54478357956b2055dd6,311135d9-bbc4-4682-85e7-2a63bb9b5aeb,1558148983.717,1558148993.057,0,0,1558148983.715,1558148983.716,1558148983.716,1558148993.048,1558148983.717,1558148983.793,1558148983.793,1558148993.047,1558148993.048,1558148993.048,9.340,0,0.001,9.332,0.076,0.000,9.254,0.002,9.33999991416931,9.256,0.00699973106384277
1-5cdf79b3-ab9556802852bd82d38c44a2,2efebb5c-e49b-42f2-ba79-7492298cc5a2,1558149555.436,1558149564.956,0,0,1558149555.436,1558149555.437,1558149555.437,1558149564.934,1558149555.438,1558149555.479,1558149555.479,1558149564.934,1558149564.947,1558149564.947,9.520,0,0.001,9.497,0.041,0.000,9.455,0.001,9.51999998092651,9.456,0.0220000743865967
1-5cdf795d-c8e69c9292068df154ab7699,06d82ab0-d42e-4785-b6e9-63c2c3eec6a7,1558149469.837,1558149476.858,0,0,1558149469.836,1558149469.837,1558149469.837,1558149476.848,1558149469.838,1558149469.9,1558149469.901,1558149476.848,1558149476.849,1558149476.849,7.021,0,0.001,7.011,0.062000036239624,0.000,6.947,0.00200009346008301,7.02100014686584,6.94900012016296,0.00900006294250488
1-5cdf7722-76555728ebb60f5c45059792,f025aa96-ced4-481c-801c-9c2655cf483b,1558148898.44,1558148906.203,0,0,1558148898.439,1558148898.439,1558148898.44,1558148906.193,1558148898.44,1558148898.535,1558148898.535,1558148906.192,1558148906.193,1558148906.193,7.76300001144409,0,0.000,7.75300002098083,0.0950000286102295,0.000,7.657,0.00100016593933105,7.76300001144409,7.65799999237061,0.00999999046325684
1-5cdf760c-76f4a0964bdd26e88cffaec8,be170a64-ed06-4e62-b1a7-df19c23ac897,1558148620.122,1558148630.036,0,0,1558148620.121,1558148620.121,1558148620.122,1558148629.993,1558148620.123,1558148620.196,1558148620.196,1558148629.993,1558148629.993,1558148630.027,9.914,0,0.000,9.871,0.073,0.034,9.797,0.001,9.91400003433228,9.798,0.00900006294250488
1-5cdf7a0d-9086a68af6fd55b6e2fb84be,acee14d9-03f1-41fc-860f-357f2d6f8344,1558149645.802,1558149655.297,0,0,1558149645.802,1558149645.802,1558149645.803,1558149655.287,1558149645.804,1558149645.861,1558149645.861,1558149655.287,1558149655.288,1558149655.288,9.495,0,0.000,9.484,0.057,0.000,9.426,0.001,9.49499988555908,9.427,0.0109999179840088
1-5cdf7718-dbc694f48d7553ca7ec0583c,f987254d-0ce6-44ad-bec4-e422a7ce1f36,1558148888.312,1558148897.356,0,0,1558148888.311,1558148888.311,1558148888.311,1558148897.327,1558148888.312,1558148888.377,1558148888.378,1558148897.327,1558148897.347,1558148897.347,9.044,0,0.000,9.016,0.065,0.000,8.949,0.002,9.04399991035461,8.951,0.0280001163482666
1-5cdf78a8-464c986da352a93c4852afc6,172a15c4-f91b-4236-ab88-29bd31249565,1558149288.356,1558149297.756,0,0,1558149288.354,1558149288.355,1558149288.356,1558149297.748,1558149288.357,1558149288.398,1558149288.398,1558149297.747,1558149297.748,1558149297.749,9.400,0,0.001,9.392,0.041,0.001,9.349,0.002,9.40000009536743,9.351,0.00600004196166992
1-5cdf7800-fcad70cc398676a8f1e2fac0,03c8762e-632e-4095-9df5-78e51cafad87,1558149120.698,1558149130.234,0,0,1558149120.7,1558149120.7,1558149120.701,1558149130.209,1558149120.701,1558149120.749,1558149120.749,1558149130.209,1558149130.21,1558149130.21,9.536,0,0.0,9.508,0.048,0.00,9.460,0.000,9.53600001335144,9.460,0.0279998779296875
1-5cdf7828-94926ad0467734100a162309,fbb480b1-901e-4957-be38-5fbbd77449a9,1558149160.912,1558149170.636,0,0,1558149160.909,1558149160.91,1558149160.91,1558149170.608,1558149160.911,1558149161.011,1558149161.011,1558149170.608,1558149170.609,1558149170.609,9.724,0,0.00100016593933105,9.69799995422363,0.100,0.000,9.597,0.000999927520751953,9.72399997711182,9.59800004959106,0.0249998569488525
1-5cdf763b-8535f171905b8cb84097a196,7aebe6ec-9108-473a-9be3-1e9aa8f720d6,1558148667.912,1558148677.617,0,0,1558148667.911,1558148667.911,1558148667.912,1558148677.609,1558148667.912,1558148667.986,1558148667.986,1558148677.609,1558148677.609,1558148677.61,9.705,0,0.000,9.697,0.074,0.000999927520751953,9.623,0.000,9.70500016212463,9.623,0.00700020790100098
1-5cdf77e9-9a5fd17cce91a3580deddca2,e5e0f135-52db-4723-bc3b-e21542e6beb7,1558149097.415,1558149103.256,0,0,1558149097.415,1558149097.415,1558149097.416,1558149103.23,1558149097.416,1558149097.489,1558149097.49,1558149103.23,1558149103.247,1558149103.248,5.841,0,0.000,5.81400012969971,0.073,0.001,5.74,0.000999927520751953,5.84100008010864,5.7409999370575,0.0260000228881836
1-5cdf778b-e43f7350a9e5a9dcd0084f70,b53252f1-18ae-4fad-ba51-18da682bfee0,1558149003.472,1558149011.878,0,0,1558149003.471,1558149003.471,1558149003.472,1558149011.868,1558149003.472,1558149003.524,1558149003.524,1558149011.868,1558149011.869,1558149011.869,8.406,0,0.000,8.396,0.052,0.000,8.344,0.000,8.4060001373291,8.344,0.00999999046325684
1-5cdf79a4-baf537a087ca0720b37165e0,166b94e6-0a48-4b84-aacd-5243a5d69f61,1558149540.258,1558149546.338,0,0,1558149540.255,1558149540.255,1558149540.255,1558149546.328,1558149540.256,1558149540.335,1558149540.335,1558149546.328,1558149546.329,1558149546.329,6.080,0,0.000,6.073,0.079,0.000,5.993,0.001,6.08000016212463,5.994,0.00700020790100098
1-5cdf77f0-a135834ca9e865cc3b9eebb6,351bfa7c-611e-460c-9859-142573b6d367,1558149104.335,1558149108.943,0,0,1558149104.333,1558149104.333,1558149104.334,1558149108.933,1558149104.334,1558149104.402,1558149104.402,1558149108.933,1558149108.934,1558149108.934,4.608,0,0.000,4.599,0.068,0.000,4.531,0.000,4.60800004005432,4.531,0.00900006294250488
1-5cdf75e0-67bda300f7e61280663b9580,f4848740-3209-40bf-8213-ff806dbce2fd,1558148576.322,1558148582.92,0,0,1558148576.319,1558148576.319,1558148576.32,1558148582.911,1558148576.32,1558148576.37,1558148576.371,1558148582.911,1558148582.912,1558148582.912,6.59800004959106,0,0.000,6.59100008010864,0.05,0.000,6.540,0.00100016593933105,6.59800004959106,6.54100012779236,0.00699996948242188
1-5cdf7846-9994cd3ce37e1904ea43e9cc,9f9d877c-d8f1-47a2-a108-e50e86d0e298,1558149190.454,1558149198.418,0,0,1558149190.461,1558149190.461,1558149190.461,1558149198.408,1558149190.462,1558149190.567,1558149190.567,1558149198.408,1558149198.409,1558149198.409,7.964,0,0.000,7.947,0.105,0.000,7.841,0.001,7.96399998664856,7.842,0.0169999599456787
1-5cdf775a-ea5aac8288744d2bfa3b34e5,906732a5-b027-4302-ba18-94552589898d,1558148954.29,1558148963.876,0,0,1558148954.289,1558148954.289,1558148954.29,1558148963.85,1558148954.29,1558148954.355,1558148954.355,1558148963.85,1558148963.867,1558148963.868,9.58599996566772,0,0.000,9.56,0.065000057220459,0.001,9.49499988555908,0,9.58599996566772,9.49499988555908,0.0250000953674316
1-5cdf772b-1e447958a0df75b0a2256f80,831ee29b-ff5f-4f3e-b2dc-976f6e7a8934,1558148907.275,1558148911.758,0,0,1558148907.274,1558148907.274,1558148907.275,1558148911.748,1558148907.275,1558148907.323,1558148907.323,1558148911.748,1558148911.749,1558148911.75,4.483,0,0.000,4.473,0.048,0.000999927520751953,4.425,0.000,4.48299980163574,4.425,0.00900006294250488
1-5cdf79e8-5cc2ec90cfd673e8cbc42888,5c5c17b0-6b93-4a6b-ac99-35ac95f13934,1558149608.312,1558149613.541,0,0,1558149608.309,1558149608.31,1558149608.31,1558149613.528,1558149608.311,1558149608.442,1558149608.443,1558149613.528,1558149613.53,1558149613.53,5.229,0,0.000999927520751953,5.21800017356873,0.131,0.00,5.085,0.00200033187866211,5.22899985313416,5.08700037002563,0.00999975204467773
1-5cdf76ac-f7d295d063f602909b429698,112e92fd-1395-45aa-b0d2-6c854c963e03,1558148780.174,1558148788.836,0,0,1558148780.173,1558148780.173,1558148780.174,1558148788.808,1558148780.175,1558148780.307,1558148780.308,1558148788.808,1558148788.809,1558148788.809,8.662,0,0.000,8.634,0.132,0.000,8.500,0.002,8.66199994087219,8.502,0.0279998779296875
1-5cdf7740-7f8460dc72283f54bd60e774,2eb20942-8aba-45f8-874f-79703f1d27d1,1558148928.941,1558148933.898,0,0,1558148928.938,1558148928.938,1558148928.939,1558148933.887,1558148928.939,1558148929.002,1558148929.002,1558148933.887,1558148933.888,1558148933.888,4.957,0,0.000,4.948,0.063,0.000,4.885,0.000,4.95700001716614,4.885,0.00899982452392578
1-5cdf78c6-cc75706f12564ed0b671c362,88150f9b-516b-46ae-9d0e-34afc576c95e,1558149318.02,1558149323.656,0,0,1558149318.017,1558149318.018,1558149318.018,1558149323.629,1558149318.019,1558149318.099,1558149318.099,1558149323.629,1558149323.647,1558149323.648,5.63599991798401,0,0.001,5.611,0.080,0.001,5.530,0.001,5.63599991798401,5.531,0.0230000019073486
1-5cdf7794-46b666848f7923c49e0f7264,9dea1498-909d-4ffd-937f-0c816f0ac071,1558149012.948,1558149022.601,0,0,1558149012.954,1558149012.954,1558149012.955,1558149022.592,1558149012.955,1558149013.014,1558149013.015,1558149022.592,1558149022.593,1558149022.593,9.653,0,0.000,9.637,0.059,0.000,9.577,0.001,9.65300011634827,9.578,0.0160000324249268
1-5cdf71ff-003b067fc849791f24aea244,87cce45c-ad27-4dac-a232-bfdfcbea0055,1558147583.497,1558147587.914,0,0,1558147583.497,1558147583.498,1558147583.498,1558147587.89,1558147583.499,1558147583.547,1558147583.547,1558147587.89,1558147587.89,1558147587.907,4.417,0,0.001,4.39200019836426,0.048,0.0169999599456787,4.34300017356873,0.00100016593933105,4.41700005531311,4.34400033950806,0.00699996948242188
1-5cdf70bb-c1ed2bcb6759db57ddf21dc5,9094c361-93f7-4798-b731-c8371a9dfb5b,1558147259.815,1558147267.502,0,0,1558147259.814,1558147259.814,1558147259.815,1558147267.493,1558147259.816,1558147259.876,1558147259.877,1558147267.493,1558147267.494,1558147267.494,7.687,0,0.000,7.678,0.060,0.000,7.616,0.002,7.68700003623962,7.618,0.00900006294250488
1-5cdf728d-4ba688dce1ea0924f0ace171,d7ed4da2-f814-4d16-a5de-e9881e0c9083,1558147725.436,1558147731.477,0,0,1558147725.436,1558147725.436,1558147725.437,1558147731.467,1558147725.437,1558147725.616,1558147725.617,1558147731.467,1558147731.468,1558147731.468,6.041,0,0.000,6.030,0.179,0.000,5.850,0.001,6.04099988937378,5.851,0.0109999179840088
1-5cdf6f08-60b28d9841e662002b629ac6,e8ad569a-a003-43c3-a263-eebecde15c23,1558146824.826,1558146834.133,0,0,1558146824.826,1558146824.826,1558146824.827,1558146834.112,1558146824.827,1558146824.889,1558146824.889,1558146834.112,1558146834.113,1558146834.114,9.307,0,0.000,9.285,0.062,0.001,9.223,0.000,9.30699992179871,9.223,0.0209996700286865
1-5cdf700f-a25a4a706b0230489a44f23d,6e072910-7772-4d32-8ca1-def30406eede,1558147087.128,1558147095.138,0,0,1558147087.136,1558147087.137,1558147087.137,1558147095.128,1558147087.138,1558147087.193,1558147087.193,1558147095.128,1558147095.129,1558147095.129,8.010,0,0.001,7.991,0.055,0.000,7.935,0.001,8.00999999046326,7.936,0.0179998874664307
1-5cdf6fae-457cf8e8ae46e580aa817ec0,e139f60a-ebef-4177-90f9-fd69a879fc6c,1558146990.722,1558146995.616,0,0,1558146990.722,1558146990.723,1558146990.723,1558146995.607,1558146990.724,1558146990.807,1558146990.807,1558146995.59,1558146995.608,1558146995.608,4.894,0,0.001,4.884,0.083,0.000,4.78299999237061,0.0180001258850098,4.89400005340576,4.801,0.00899982452392578
1-5cdf6f59-a5bd9cc8e4c0fca83f584980,e676bb29-5fd8-44e3-b770-d229cb20febd,1558146905.032,1558146911.733,0,0,1558146905.031,1558146905.031,1558146905.032,1558146911.709,1558146905.032,1558146905.117,1558146905.118,1558146911.709,1558146911.71,1558146911.71,6.701,0,0.000,6.677,0.085,0.00,6.591,0.001,6.70099997520447,6.592,0.0239999294281006
1-5cdf6f39-e362f486ddd97d2c5f54a688,3dc2954a-f847-4490-8708-ba28e1eb2135,1558146873.161,1558146882.016,0,0,1558146873.16,1558146873.16,1558146873.161,1558146881.99,1558146873.161,1558146873.219,1558146873.219,1558146881.99,1558146882.007,1558146882.007,8.855,0,0.00,8.8289999961853,0.058,0.000,8.77099990844727,0,8.85500001907349,8.77099990844727,0.0260000228881836
1-5cdf7335-a373afc034355c305492cfb0,e4f5a568-70b4-4818-8319-3ce0ff168dfb,1558147893.388,1558147900.334,0,0,1558147893.387,1558147893.388,1558147893.388,1558147900.313,1558147893.389,1558147893.574,1558147893.575,1558147900.313,1558147900.314,1558147900.314,6.946,0,0.001,6.925,0.185,0.000,6.738,0.002,6.94600009918213,6.740,0.0200002193450928
1-5cdf7049-45fd2fdcf94fa2b84b2138bc,a5d72678-5c8f-4da5-8505-cfd071467c89,1558147145.374,1558147150.917,0,0,1558147145.375,1558147145.375,1558147145.376,1558147150.908,1558147145.376,1558147145.432,1558147145.432,1558147150.908,1558147150.909,1558147150.909,5.543,0,0.000,5.532,0.056,0.000,5.476,0.000,5.54299998283386,5.476,0.0109999179840088
1-5cdf744a-ec74868a9c03ece08344c182,e660fe62-2bd3-40a2-a27b-5ed128493a6d,1558148170.417,1558148175.116,0,0,1558148170.417,1558148170.418,1558148170.418,1558148175.094,1558148170.419,1558148170.471,1558148170.472,1558148175.094,1558148175.107,1558148175.107,4.699,0,0.001,4.676,0.052,0.000,4.622,0.002,4.69899988174438,4.624,0.0219998359680176
1-5cdf742c-4b2b66f8646691a837155208,0557ebd2-b8a8-4626-a1e0-9e6ac1438056,1558148140.264,1558148149.954,0,0,1558148140.267,1558148140.268,1558148140.268,1558148149.93,1558148140.269,1558148140.362,1558148140.362,1558148149.929,1558148149.93,1558148149.947,9.690,0,0.001,9.66200017929077,0.093,0.0169999599456787,9.567,0.00200033187866211,9.69000005722046,9.56900024414062,0.00999999046325684
